university,subject,year,chinese,english,mathA,mathB,physics,chemistry,biology,history,geography,citizen,average,0
銘傳大學,生物醫學工程學系(桃園校區),100,2,NULL,2,NULL,1,2,NULL,NULL,NULL,NULL,43.7571,37.858
國立臺灣體育學院,運動健康科學系,100,1,2,NULL,NULL,2,1.5,NULL,NULL,NULL,NULL,41.5067,37.8547
中國文化大學,日本語文學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,1.5,49.68,37.8385
義守大學,醫務管理學系(社會組),100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,48.075,37.7657
中國文化大學,生活應用科學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,2,50.25,37.7307
靜宜大學,資訊工程學系(資工組),100,2,1.5,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44.4545,37.7117
義守大學,廚藝學系,100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,51.25,37.679
中國文化大學,電機工程學系,100,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,40.2,37.5674
亞洲大學,時尚設計學系,100,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,1,50.9875,37.5145
真理大學,英美語文學系(淡水校區),100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,49.6,37.4203
國立屏東教育大學,音樂學系-鋼琴,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,51.786,37.3733
中國文化大學,勞工關係學系人力資源組,100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,47.625,37.3245
義守大學,工業管理學系(社會組),100,2,1,NULL,2,NULL,NULL,NULL,NULL,2,1,48.95,37.3031
逢甲大學,工業工程與系統管理學系,100,2,1.5,1.5,NULL,1,1,NULL,NULL,NULL,NULL,42.9643,37.2575
義守大學,國際商務學系,100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,50.9,37.2339
長榮大學,翻譯學系,100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,49.425,37.227
中國文化大學,勞工關係學系勞資關係組,100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,47.475,37.191
中國文化大學,園藝暨生物技術學系,100,1,2,1,NULL,2,2,NULL,NULL,NULL,NULL,40.2625,37.1745
長榮大學,生物科技學系,100,1,2,1,NULL,2,2,NULL,NULL,NULL,NULL,40.2375,37.1482
東海大學,數學系,100,1.5,1,2,NULL,1,1.5,NULL,NULL,NULL,NULL,41.5929,37.1071
義守大學,大眾傳播學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,2,49.775,37.1035
輔仁大學,體育學系運動健康管理組,100,2,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,42.4571,37.0864
長榮大學,社會工作學系,100,2,1.75,NULL,1,NULL,NULL,NULL,NULL,NULL,2,49.9871,37.0704
中國文化大學,森林暨自然保育學系,100,2,2,1,NULL,2,1,NULL,NULL,NULL,NULL,42.15,37.0295
銘傳大學,電子工程學系(桃園校區),100,2,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44.44,37.022
中國文化大學,史學系,100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,47.2625,37.0019
義守大學,數位多媒體設計學系,100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,47.25,36.9908
靜宜大學,資訊工程學系(資電組),100,2,1,1.75,NULL,2,NULL,NULL,NULL,NULL,NULL,42.637,36.9669
國立臺北教育大學,體育學系(男),100,1.5,1.5,1,NULL,1,NULL,NULL,NULL,NULL,2,48.0886,36.8975
義守大學,資訊管理學系,100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,50.7125,36.8845
義守大學,醫務管理學系(自然組),100,2,2,2,NULL,1,1,NULL,NULL,NULL,NULL,41.85,36.874
國立金門大學,土木與工程管理學系,100,1,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,39.5308,36.7418
慈濟大學,傳播學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,1.25,48.376,36.7209
銘傳大學,電腦與通訊工程學系(桃園),100,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.95,36.6915
義守大學,休閒事業管理學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,2,1,48.325,36.6481
慈濟大學,醫學資訊學系醫學資訊技術組,100,1.5,1.5,2,NULL,1,NULL,NULL,NULL,NULL,NULL,41.2333,36.6283
實踐大學,觀光管理學系(高雄校區),100,2,2,NULL,1,NULL,NULL,NULL,NULL,2,1,48.3111,36.6254
國立臺東大學,音樂學系-鋼琴,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,51.174,36.5979
實踐大學,應用英語學系(高雄校區),100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,50.3143,36.5289
亞洲大學,社會工作學系(甲),100,2,NULL,NULL,1,NULL,NULL,NULL,NULL,2,2,51.975,36.4941
義守大學,應用日語學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,2,49.15,36.4755
中國文化大學,建築及都市設計學系,100,2,1.75,1.75,NULL,1,1,NULL,NULL,NULL,NULL,41.6667,36.3391
國立東華大學,音樂學系-鋼琴,100,1.5,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,50.4362,36.2589
實踐大學,休閒產業管理學系(高雄校區),100,2,2,NULL,1,NULL,NULL,NULL,NULL,1.5,1,47.8933,36.2537
長榮大學,保健營養學系,100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,41.625,36.204
中國文化大學,哲學系,100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,46.5625,36.1731
靜宜大學,應用化學系,100,1,1.5,1.5,NULL,1,2,NULL,NULL,NULL,NULL,39.5857,36.1311
國立東華大學,藝術與設計學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,2,48.8644,36.1261
亞洲大學,會計與資訊學系(財稅應用組),100,2,1.75,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,43.6609,36.12
義守大學,國際財務金融學系(國際學院),100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,46.45,36.02
中國文化大學,體育學系,100,1.5,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,42.5333,36.0183
亞洲大學,數位媒體設計系(動畫設計組),100,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,1,50.2375,35.9832
亞洲大學,社會工作學系(乙),100,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,51.35,35.8824
亞洲大學,財經法律學系(財經法律組),100,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,1,50.175,35.8556
長榮大學,媒體設計科技學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,1,46.6,35.776
義守大學,創意商品設計學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,2,48.575,35.7023
義守大學,國際企業經營學系(國際學院),100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,2,48.575,35.7023
實踐大學,國際貿易學系(高雄校區),100,2,2,NULL,1,NULL,NULL,NULL,NULL,2,1,47.45,35.6447
中國文化大學,國術學系,100,1.5,2,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,40.9636,35.6027
國立新竹教育大學,體育學系(男),100,NULL,1,1,NULL,1.5,1,NULL,NULL,NULL,2,43.4785,35.59
義守大學,企業管理學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,2,48.475,35.5558
真理大學,國際貿易學系(淡水校區),100,2,2,NULL,1,NULL,NULL,NULL,NULL,1.5,1,47.0667,35.5146
真理大學,觀光事業學系(淡水校區),100,2,2,NULL,1,NULL,NULL,NULL,NULL,2,1,47.25,35.4728
慈濟大學,英美語文學系,100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.5,48.7077,35.4656
實踐大學,資訊科技通訊系社會組(高雄),100,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,43.64,35.459
國立高雄師範大學,體育學系,100,2,2,NULL,NULL,2,1,NULL,NULL,NULL,1,43.6925,35.4353
國立臺南大學,音樂學系-雙簧管,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,51.465,35.2951
國立體育大學,運動保健學系A,100,2,2,1,NULL,1.75,NULL,NULL,NULL,NULL,1,43.4271,35.251
義守大學,應用英語學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,2,48.25,35.2263
真理大學,企業管理學系(淡水校區),100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,49.6375,35.2173
義守大學,健康管理學系,100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,45.725,35.1813
中國文化大學,化學工程與材料工程學系,100,1,1,2,NULL,2,2,NULL,NULL,NULL,NULL,38.3,35.1704
實踐大學,行銷管理學系(高雄校區),100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,45.675,35.1401
亞洲大學,視覺傳達設計系(企業形象組),100,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,1,49.6375,35.1311
義守大學,電機工程學系,100,2,1,2,NULL,2,1,NULL,NULL,NULL,NULL,40.0625,35.0613
義守大學,生物醫學工程學系,100,2,2,1,NULL,1,2,NULL,NULL,NULL,NULL,40.45,35.0538
義守大學,電子工程學系光電組,100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,40.4125,34.9585
中國文化大學,大氣科學系,100,1,1.5,2,NULL,1.5,1,NULL,NULL,NULL,NULL,37.9429,34.916
國立體育大學,體育推廣學系B,100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.5,48.2873,34.9159
中國文化大學,化學系,100,1,1.5,1,NULL,1.5,2,NULL,NULL,NULL,NULL,38.5286,34.8824
大葉大學,空間設計系(室內景觀設計組),100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,45.35,34.8724
臺北市立體育學院,休閒運動管理學系,100,2,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,40.1,34.8595
國立臺東大學,音樂學系-銅管樂,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,49.898,34.7934
亞洲大學,創意商品設計系(文化創意組),100,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,1,49.2625,34.7512
慈濟大學,人類發展學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,1.5,47.0923,34.7417
真理大學,財務金融學系(淡水校區),100,1.5,2,NULL,2,NULL,NULL,NULL,NULL,1,1,44.66,34.7134
亞洲大學,數位媒體設計系(遊戲設計組),100,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,1,49.175,34.6626
亞洲大學,保健營養生技系(食品營養組),100,2,2,1,NULL,2,1,NULL,NULL,NULL,NULL,39.75,34.6398
國立屏東教育大學,音樂學系-小提琴,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,49.742,34.6154
長榮大學,航運管理學系,100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,45.025,34.6047
實踐大學,資訊科技通訊系自然組(高雄),100,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42.12,34.5698
慈濟大學,兒童發展與家庭教育學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,46.4667,34.5692
國立屏東教育大學,體育學系,100,2,1.75,NULL,NULL,1,NULL,NULL,NULL,NULL,2,47.5763,34.5689
義守大學,娛樂事業管理學系(國際學院),100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,44.975,34.5516
義守大學,應用數學系資訊科學組,100,2,2,2,NULL,1,1,NULL,NULL,NULL,NULL,39.4625,34.5178
中國文化大學,資訊工程學系,100,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,37.15,34.4949
亞洲大學,視覺傳達設計系(文化產業組),100,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,1,48.8875,34.2802
慈濟大學,東方語文學系日文組,100,1.5,1,NULL,1,NULL,NULL,NULL,NULL,1,1.5,48.075,34.2098
中國文化大學,機械工程學系,100,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,36.825,34.1734
實踐大學,會計資訊學系(高雄校區),100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,48.6625,34.0537
國立臺北教育大學,體育學系(女),100,1.5,1.5,1,NULL,1,NULL,NULL,NULL,NULL,2,45.1886,33.9606
真理大學,台灣文學系(淡水校區),100,2,1.5,NULL,NULL,NULL,NULL,NULL,NULL,1,1,47.8933,33.9533
國立臺中教育大學,體育學系,100,1.25,1.5,1,NULL,1,NULL,NULL,NULL,NULL,2,44.7867,33.8587
長榮大學,健康心理學系,100,2,2,1,NULL,2,1,NULL,NULL,NULL,NULL,38.975,33.8531
國立臺南大學,體育學系,100,2,1,1,NULL,2,NULL,NULL,NULL,NULL,2,44.9,33.813
中國文化大學,地理學系A組,100,1,2,1,NULL,1,1,NULL,NULL,NULL,NULL,37.3833,33.7634
亞洲大學,資訊工程學系(資電應用組),100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,39.2625,33.7474
義守大學,化學工程學系,100,2,2,1,NULL,1,2,NULL,NULL,NULL,NULL,39.15,33.694
中華大學,資訊管理系(資訊系統設計組),100,1.75,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,40.2174,33.6938
亞洲大學,生物醫學資訊系(醫學資訊組),100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,39.175,33.6544
義守大學,通訊工程學系,100,2,1,2,NULL,2,1,NULL,NULL,NULL,NULL,38.6,33.5924
國立東華大學,音樂學系-小提琴,100,1.5,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,48.2971,33.5765
義守大學,材料科學與工程學系,100,2,2,1,NULL,1,2,NULL,NULL,NULL,NULL,39.025,33.5624
中國文化大學,資訊傳播學系,100,1.5,2,2,NULL,1,1,NULL,NULL,NULL,NULL,37.5333,33.5484
實踐大學,國際企業管理學系(高雄校區),100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,2,46.7,33.5475
義守大學,資訊工程學系,100,2,2,2,NULL,1,1,NULL,NULL,NULL,NULL,38.475,33.5403
中國文化大學,物理學系,100,1,1.5,1.5,NULL,2,1,NULL,NULL,NULL,NULL,36.6286,33.5145
義守大學,電子工程學系微電子與系統組,100,2,1,2,NULL,2,1,NULL,NULL,NULL,NULL,38.5,33.4939
華梵大學,中國文學系,100,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5,51.3556,33.4599
輔仁大學,體育學系體育學組,100,1,1,1,NULL,1,NULL,NULL,NULL,NULL,2,44.9467,33.4447
實踐大學,金融管理學系(高雄校區),100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,2,46.6,33.4124
義守大學,工業管理學系(自然組),100,2,2,2,NULL,1,1,NULL,NULL,NULL,NULL,38.3375,33.4058
真理大學,資訊管理學系(淡水校區),100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,44.025,33.3145
真理大學,觀光數位知識學系(淡水校區),100,1,2,NULL,2,NULL,NULL,NULL,NULL,2,1,43.5875,33.2857
國立臺東大學,音樂學系-木管樂,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,48.594,33.2325
國立臺東大學,音樂學系-小提琴,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,48.564,33.1929
亞洲大學,保健營養生技學系(化妝品組),100,2,2,1,NULL,2,1,NULL,NULL,NULL,NULL,38.275,33.158
大葉大學,空間設計學系(建築組),100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,43.825,33.1563
國立臺灣體育學院,休閒運動學系,100,1.75,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,47.4765,33.1528
中國文化大學,土地資源學系,100,2,2,2,NULL,1,1,NULL,NULL,NULL,NULL,37.9625,33.0418
亞洲大學,生物科技學系,100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,38.45,32.893
大葉大學,分子生物科技學系,100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,38.375,32.8145
國立東華大學,體育與運動科學系,100,1,1,1,NULL,2,NULL,NULL,NULL,NULL,2,42.5343,32.7891
國立臺南大學,音樂學系-低音提琴,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,49.59,32.7805
亞洲大學,休閒與遊憩管理學系(甲),100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,47.7,32.6932
亞洲大學,生物醫學資訊系(生物資訊組),100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,38.1875,32.6183
長榮大學,醫務管理學系,100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,43.05,32.6003
義守大學,應用數學系財務分析組,100,2,2,2,NULL,1,1,NULL,NULL,NULL,NULL,37.4375,32.5678
真理大學,經濟學系(淡水校區),100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,43,32.5644
中國文化大學,音樂學系-聲樂,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,49.385,32.5562
長榮大學,職業安全與衛生學系(自然組),100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,38.0375,32.4614
國立臺南藝術大學,應用音樂系(音樂工程創作組),100,1,1,NULL,1.5,NULL,NULL,NULL,NULL,NULL,2,45.7636,32.4544
亞洲大學,財經法律學系(科技法律組),100,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,1,47.6875,32.3861
中國文化大學,地質學系,100,1,1.5,1,NULL,1.75,2,NULL,NULL,NULL,NULL,36.0414,32.3696
亞洲大學,財務金融學系(投資管理組),100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,47.275,32.3423
國立嘉義大學,音樂學系-銅管樂,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,49.14,32.2881
亞洲大學,心理學系(甲),100,2,2,1,NULL,2,1,NULL,NULL,NULL,NULL,37.35,32.2802
長榮大學,大眾傳播學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,2,45.525,32.1985
開南大學,保健營養學系,100,2,2,1,NULL,2,1,NULL,NULL,NULL,NULL,37.2,32.1406
義守大學,機械與自動化工程學系,100,2,2,1,NULL,1,2,NULL,NULL,NULL,NULL,37.625,32.1353
義守大學,土木與生態工程學系,100,2,2,1,NULL,1,2,NULL,NULL,NULL,NULL,37.6125,32.1233
大葉大學,藥用植物保健系(藥妝美容組),100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,37.6625,32.0949
長榮大學,職業安全與衛生學系(社會組),100,2,NULL,NULL,2,NULL,NULL,NULL,NULL,1,2,47.375,32.0283
慈濟大學,東方語文學系中文組,100,1.5,1,NULL,1,NULL,NULL,NULL,NULL,1,1.5,46.125,31.9812
中華大學,財務管理學系,100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,42.425,31.8776
中國文化大學,紡織工程學系,100,2,2,1,NULL,1,2,NULL,NULL,NULL,NULL,37.275,31.7985
亞洲大學,光電與通訊學系,100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,37.2625,31.7071
真理大學,會計資訊學系(淡水校區),100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,46.725,31.6859
中國文化大學,應用數學系,100,1,1.5,2,NULL,1.5,1,NULL,NULL,NULL,NULL,34.5643,31.6082
國立新竹教育大學,音樂學系-聲樂(自費),100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,48.595,31.5961
亞洲大學,休閒與遊憩管理學系(乙),100,2,2,NULL,1,NULL,NULL,NULL,NULL,2,1,44.075,31.5746
國立東華大學,音樂學系-小號,100,1.5,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,46.3676,31.4446
真理大學,財政稅務學系(淡水校區),100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,46.5625,31.4322
真理大學,運動資訊傳播學系(淡水校區),100,2,2,NULL,1,NULL,NULL,NULL,NULL,2,1,43.95,31.432
長榮大學,美術學系,100,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.5,2,50.4467,31.3149
中華大學,行政管理學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,2,44.15,31.1832
真理大學,工管與經營資訊學系(淡水),100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,41.375,30.959
大葉大學,藥用植物保健系(保健生技組),100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,36.4625,30.9035
長榮大學,財務金融學系,100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,46.2125,30.8859
華梵大學,建築學系,100,2,2,NULL,2,NULL,NULL,NULL,NULL,NULL,1,40.2125,30.827
大葉大學,生物產業科技系(食品科技組),100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,36.3875,30.8268
大葉大學,生物產業科技系(生物科技組),100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,36.3125,30.7502
國立新竹教育大學,體育學系(女),100,NULL,1,1,NULL,1.5,1,NULL,NULL,NULL,2,38.2415,30.7465
國立中正大學,運動競技學系,100,1,1.5,1,NULL,1,NULL,NULL,NULL,NULL,2,40.8477,30.6892
中華大學,景觀建築學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,2,1,42.925,30.6799
大葉大學,視覺傳達設計學系,100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,45.5143,30.6516
長榮大學,數位內容創作學士學位學程,100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,40.925,30.6289
佛光大學,心理學系,100,2,2,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36.3304,30.4822
長榮大學,企業管理學系,100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,45.65,30.2862
佛光大學,資訊應用學系網路與多媒體組,100,2,1,2,NULL,1,2,NULL,NULL,NULL,NULL,35.5625,30.2634
亞洲大學,財務金融系(金融機構管理組),100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,45.55,30.2097
大葉大學,工業設計學系,100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,44.975,30.1581
開南大學,應用日語學系,100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,45.475,30.1523
長榮大學,資訊工程學系,100,2,2,2,NULL,1,1,NULL,NULL,NULL,NULL,34.825,30.1459
大葉大學,生物產業科技系(美妝科技組),100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,35.7,30.1359
長榮大學,運動休閒管理學系,100,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,1,46,30.0804
國立臺南大學,音樂學系-聲樂,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,47.23,30.0557
真理大學,宗教文化與組織管理系(淡水),100,1.5,1,NULL,NULL,NULL,NULL,NULL,NULL,1,1,45.4667,30.0303
開南大學,觀光與餐飲旅館學系,100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,45.175,29.9226
國立臺東大學,體育學系,100,2,1.5,1,NULL,NULL,NULL,NULL,NULL,NULL,2,43.24,29.8687
真理大學,資訊工程學系(淡水校區),100,2,2,2,NULL,1,1,NULL,NULL,NULL,NULL,34.425,29.7712
國立臺東大學,音樂學系-聲樂,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,45.46,29.7538
中華大學,電機工程學系,100,2,2,2,NULL,1,1,NULL,NULL,NULL,NULL,34.4,29.7478
亞洲大學,經營管理學系(企業管理組),100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,44.925,29.6813
國立臺灣體育學院,體育學系,100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.5,43.2873,29.5957
國立東華大學,音樂學系-中提琴,100,1.5,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,44.499,29.5403
中華大學,資訊工程系(軟體工程設計組),100,2,2,2,NULL,1,1,NULL,NULL,NULL,NULL,34.0875,29.4551
國立體育大學,適應體育學系,100,1.5,2,1,NULL,2,NULL,NULL,NULL,NULL,1,35.8627,29.4263
華梵大學,外國語文學系,100,1.5,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,42.1385,29.3298
長榮大學,科技工程與管理學系(自然組),100,2,2,2,NULL,1,1,NULL,NULL,NULL,NULL,33.925,29.3056
大葉大學,生物資源系(生態旅遊保育組),100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,34.8375,29.2875
亞洲大學,資訊多媒體應用系(應用組),100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,44.625,29.2518
國立嘉義大學,體育學系,100,1,2,1,NULL,1.5,NULL,NULL,NULL,NULL,2,37.5835,29.2221
亞洲大學,國際企業學系(國企經營組),100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,44.6,29.216
亞洲大學,外國語文學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,2,42.5,29.2082
中華大學,應用日語學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,1.5,41.72,29.1813
大葉大學,機械自動工程系(車輛科技組),100,2,2,1,NULL,2,1,NULL,NULL,NULL,NULL,34.1,29.177
中華大學,建築都市計畫系(建築設計組),100,2,1,2,NULL,2,1,NULL,NULL,NULL,NULL,33.8375,29.0972
開南大學,法律學系,100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,44.5,29.0729
大葉大學,生物資源系(自然資源利用組),100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,34.5875,29.0413
中華大學,機械工程學系,100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,34.575,29.029
真理大學,統計與精算學系(淡水校區),100,2,2,2,NULL,1,1,NULL,NULL,NULL,NULL,33.575,28.9907
真理大學,運動管理學系(淡水校區),100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,1.75,41.9419,28.9564
真理大學,應用數學系(淡水校區),100,2,1,2,NULL,2,1,NULL,NULL,NULL,NULL,33.6625,28.9368
亞洲大學,健康產業管理系(醫療機構組),100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,44.375,28.8939
中華大學,生物資訊學系,100,2,2,1,NULL,NULL,2,NULL,NULL,NULL,NULL,34.9429,28.8615
中華大學,資訊工程學系(資訊工程組),100,2,2,2,NULL,1,1,NULL,NULL,NULL,NULL,33.1875,28.642
亞洲大學,幼兒教育學系(為師培學系),100,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,46.025,28.6388
亞洲大學,經營管理學系(行銷管理組),100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,44.1375,28.5539
長榮大學,科技工程與管理學系(社會組),100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,38.6,28.5418
佛光大學,傳播學系,100,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,45.6286,28.4496
亞洲大學,國際企業學系(國際行銷組),100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,44.0625,28.4466
中華大學,企業管理學系,100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,38.4875,28.4216
長榮大學,休閒產業管理學士學位學程,100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,44.0375,28.4108
中華大學,國際企業學系,100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,38.475,28.4082
中華大學,土木工程學系,100,2,2,2,NULL,1,1,NULL,NULL,NULL,NULL,32.925,28.4053
南華大學,自然生物科技學系,100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,33.925,28.3898
華梵大學,環境與防災設計系環境設計組,100,2,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,35.1,28.3399
中華大學,資訊管理學系(資訊管理組),100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,38.4,28.3281
中華大學,創新設計與管理學士學位學程,100,2,1,NULL,2,NULL,NULL,NULL,NULL,1,2,41.875,28.2666
亞洲大學,資訊工程學系(數位內容組),100,2,1,NULL,1,NULL,NULL,NULL,NULL,2,2,43.85,28.2619
